2089.707: [GC [PSYoungGen: 318320K->20913K(322496K)] 1003554K->715762K(1021568K), 0.0554230 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
2089.762: [Full GC [PSYoungGen: 20913K->0K(322496K)] [PSOldGen: 694849K->345538K(699072K)] 715762K->345538K(1021568K) [PSPermGen: 91569K->91569K(262144K)], 1.7728970 secs] [Times: user=1.76 sys=0.00, real=1.77 secs] 
2091.863: [GC [PSYoungGen: 301568K->22385K(322688K)] 647106K->367924K(1021760K), 0.0504250 secs] [Times: user=0.11 sys=0.00, real=0.05 secs] 
2092.328: [GC [PSYoungGen: 320689K->15468K(323904K)] 666228K->370722K(1022976K), 0.0548530 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2092.729: [GC [PSYoungGen: 313772K->15319K(324672K)] 669026K->375742K(1023744K), 0.0385760 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2093.232: [GC [PSYoungGen: 314775K->22475K(321984K)] 675198K->390318K(1021056K), 0.0543650 secs] [Times: user=0.14 sys=0.01, real=0.05 secs] 
2093.680: [GC [PSYoungGen: 321931K->16810K(324160K)] 689774K->391596K(1023232K), 0.0717090 secs] [Times: user=0.11 sys=0.01, real=0.07 secs] 
2094.109: [GC [PSYoungGen: 314986K->15403K(323520K)] 689772K->392934K(1022592K), 0.0332740 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2094.581: [GC [PSYoungGen: 313579K->14801K(324800K)] 691110K->399637K(1023872K), 0.0590620 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2095.001: [GC [PSYoungGen: 314577K->16854K(324480K)] 699413K->407342K(1023552K), 0.0409440 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2095.394: [GC [PSYoungGen: 316623K->17789K(325952K)] 707111K->418398K(1025024K), 0.0611360 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2095.776: [GC [PSYoungGen: 319677K->20449K(322368K)] 720286K->428288K(1021440K), 0.0680370 secs] [Times: user=0.13 sys=0.00, real=0.07 secs] 
2096.224: [GC [PSYoungGen: 322337K->16236K(325824K)] 730176K->430563K(1024896K), 0.0560510 secs] [Times: user=0.10 sys=0.00, real=0.05 secs] 
2096.668: [GC [PSYoungGen: 317932K->15669K(325376K)] 732259K->434799K(1024448K), 0.0352430 secs] [Times: user=0.11 sys=0.01, real=0.04 secs] 
2097.081: [GC [PSYoungGen: 317365K->19462K(325632K)] 736495K->444198K(1024704K), 0.0602130 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2097.462: [GC [PSYoungGen: 321734K->15096K(325888K)] 746470K->449301K(1024960K), 0.0476040 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2097.892: [GC [PSYoungGen: 317368K->16276K(326528K)] 751573K->454400K(1025600K), 0.0579270 secs] [Times: user=0.10 sys=0.00, real=0.05 secs] 
2098.331: [GC [PSYoungGen: 319444K->16412K(326144K)] 757568K->459487K(1025216K), 0.0836360 secs] [Times: user=0.10 sys=0.00, real=0.08 secs] 
2098.871: [GC [PSYoungGen: 319580K->14810K(327168K)] 762655K->465460K(1026240K), 0.0500200 secs] [Times: user=0.11 sys=0.00, real=0.05 secs] 
2099.226: [GC [PSYoungGen: 319450K->19354K(324032K)] 770100K->475280K(1023104K), 0.0565720 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2099.704: [GC [PSYoungGen: 323994K->18466K(326848K)] 779920K->482364K(1025920K), 0.0968440 secs] [Times: user=0.12 sys=0.00, real=0.10 secs] 
2100.138: [GC [PSYoungGen: 322594K->17054K(326784K)] 786492K->486721K(1025856K), 0.0432390 secs] [Times: user=0.12 sys=0.00, real=0.05 secs] 
2100.538: [GC [PSYoungGen: 321179K->14770K(327424K)] 790846K->490091K(1026496K), 0.0410100 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2100.953: [GC [PSYoungGen: 320050K->16388K(327360K)] 795371K->497603K(1026432K), 0.0412040 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2101.420: [GC [PSYoungGen: 321668K->16158K(328192K)] 802883K->503257K(1027264K), 0.0478680 secs] [Times: user=0.11 sys=0.00, real=0.05 secs] 
2101.809: [GC [PSYoungGen: 322654K->14777K(327808K)] 809753K->509852K(1026880K), 0.0444470 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2102.366: [GC [PSYoungGen: 321273K->18377K(327872K)] 816348K->517246K(1026944K), 0.0444560 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2102.762: [GC [PSYoungGen: 325001K->15921K(328064K)] 823870K->520767K(1027136K), 0.0542100 secs] [Times: user=0.12 sys=0.00, real=0.05 secs] 
2103.222: [GC [PSYoungGen: 322545K->17657K(328448K)] 827391K->526232K(1027520K), 0.0437830 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2103.568: [GC [PSYoungGen: 324985K->16472K(328384K)] 833560K->531550K(1027456K), 0.0858880 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
2103.996: [GC [PSYoungGen: 323800K->15693K(329024K)] 838878K->536724K(1028096K), 0.0367460 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2104.490: [GC [PSYoungGen: 324045K->19689K(328064K)] 845076K->547333K(1027136K), 0.0799370 secs] [Times: user=0.12 sys=0.00, real=0.08 secs] 
2104.919: [GC [PSYoungGen: 328041K->15493K(328448K)] 855685K->552149K(1027520K), 0.0517120 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2105.395: [GC [PSYoungGen: 322757K->14785K(328320K)] 859413K->558500K(1027392K), 0.0425780 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2105.863: [GC [PSYoungGen: 322049K->18512K(328000K)] 865764K->568976K(1027072K), 0.0892530 secs] [Times: user=0.12 sys=0.00, real=0.09 secs] 
2106.324: [GC [PSYoungGen: 325520K->19702K(326720K)] 875984K->578260K(1025792K), 0.0492300 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2106.705: [GC [PSYoungGen: 326710K->16749K(328064K)] 885268K->583982K(1027136K), 0.0548440 secs] [Times: user=0.12 sys=0.01, real=0.05 secs] 
2107.130: [GC [PSYoungGen: 322925K->19331K(327616K)] 890158K->592369K(1026688K), 0.0522410 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2107.505: [GC [PSYoungGen: 325507K->18469K(327680K)] 898545K->599021K(1026752K), 0.0383760 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
2107.954: [GC [PSYoungGen: 324261K->17244K(327616K)] 904813K->604307K(1026688K), 0.0417680 secs] [Times: user=0.13 sys=0.00, real=0.04 secs] 
2108.354: [GC [PSYoungGen: 323036K->18579K(328064K)] 910099K->612471K(1027136K), 0.0481030 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2108.757: [GC [PSYoungGen: 325203K->14022K(320704K)] 919095K->613789K(1019776K), 0.0415830 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2109.154: [GC [PSYoungGen: 320646K->17982K(328000K)] 920413K->622679K(1027072K), 0.0429540 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2109.587: [GC [PSYoungGen: 324286K->15998K(327808K)] 928983K->628336K(1026880K), 0.0535990 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2110.000: [GC [PSYoungGen: 322302K->17138K(328576K)] 934640K->638387K(1027648K), 0.0482590 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2110.482: [GC [PSYoungGen: 324402K->20225K(327552K)] 945651K->650109K(1026624K), 0.0785080 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
2110.881: [GC [PSYoungGen: 327489K->18312K(327936K)] 957373K->653655K(1027008K), 0.0418220 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2111.255: [GC [PSYoungGen: 324552K->17700K(327808K)] 959895K->660315K(1026880K), 0.0520190 secs] [Times: user=0.14 sys=0.01, real=0.05 secs] 
2111.621: [GC [PSYoungGen: 323940K->17508K(328640K)] 966555K->667791K(1027712K), 0.0503870 secs] [Times: user=0.12 sys=0.00, real=0.05 secs] 
2111.976: [GC [PSYoungGen: 324900K->18188K(328256K)] 975183K->676988K(1027328K), 0.0501950 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2112.373: [GC [PSYoungGen: 325580K->18953K(328320K)] 984380K->685069K(1027392K), 0.0576140 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2112.795: [GC [PSYoungGen: 326473K->17820K(328512K)] 992589K->689198K(1027584K), 0.0575070 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2113.386: [GC [PSYoungGen: 325340K->17096K(329024K)] 996718K->697528K(1028096K), 0.0684740 secs] [Times: user=0.13 sys=0.00, real=0.07 secs] 
2113.810: [GC [PSYoungGen: 325448K->20471K(328832K)] 1005880K->706944K(1027904K), 0.0710600 secs] [Times: user=0.13 sys=0.00, real=0.07 secs] 
2114.226: [GC [PSYoungGen: 328823K->17397K(323712K)] 1015296K->711974K(1022784K), 0.1270860 secs] [Times: user=0.16 sys=0.00, real=0.13 secs] 
2114.354: [Full GC [PSYoungGen: 17397K->0K(323712K)] [PSOldGen: 694577K->309979K(699072K)] 711974K->309979K(1022784K) [PSPermGen: 91586K->91524K(262144K)], 1.9644870 secs] [Times: user=1.96 sys=0.00, real=1.96 secs] 
2116.642: [GC [PSYoungGen: 303040K->16851K(326272K)] 613019K->326830K(1025344K), 0.0379370 secs] [Times: user=0.10 sys=0.00, real=0.04 secs] 
2117.130: [GC [PSYoungGen: 319891K->18823K(326784K)] 629870K->332646K(1025856K), 0.0550840 secs] [Times: user=0.11 sys=0.00, real=0.06 secs] 
2117.536: [GC [PSYoungGen: 322631K->16019K(326528K)] 636454K->339784K(1025600K), 0.0800150 secs] [Times: user=0.13 sys=0.00, real=0.08 secs] 
2117.945: [GC [PSYoungGen: 319827K->17023K(327104K)] 643592K->348553K(1026176K), 0.0461430 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2118.452: [GC [PSYoungGen: 321407K->17887K(326784K)] 652937K->355172K(1025856K), 0.0515050 secs] [Times: user=0.12 sys=0.01, real=0.06 secs] 
2118.777: [GC [PSYoungGen: 322271K->21988K(319168K)] 659556K->367554K(1018240K), 0.0511370 secs] [Times: user=0.14 sys=0.01, real=0.05 secs] 
2119.194: [GC [PSYoungGen: 319135K->15798K(323328K)] 664701K->371026K(1022400K), 0.0530420 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2119.685: [GC [PSYoungGen: 312950K->16246K(323712K)] 668178K->376998K(1022784K), 0.0573400 secs] [Times: user=0.11 sys=0.00, real=0.05 secs] 
2120.116: [GC [PSYoungGen: 313910K->19128K(323456K)] 674661K->384787K(1022528K), 0.0583900 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2120.522: [GC [PSYoungGen: 316792K->16793K(324608K)] 682451K->390277K(1023680K), 0.0422720 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2120.917: [GC [PSYoungGen: 316121K->14129K(324224K)] 689605K->394883K(1023296K), 0.0606110 secs] [Times: user=0.11 sys=0.00, real=0.06 secs] 
2121.309: [GC [PSYoungGen: 313457K->13320K(324224K)] 694211K->401451K(1023296K), 0.0494020 secs] [Times: user=0.11 sys=0.00, real=0.05 secs] 
2121.707: [GC [PSYoungGen: 312520K->17638K(324352K)] 700651K->411657K(1023424K), 0.0505620 secs] [Times: user=0.13 sys=0.01, real=0.05 secs] 
2122.091: [GC [PSYoungGen: 316838K->15522K(325440K)] 710857K->417455K(1024512K), 0.0527130 secs] [Times: user=0.12 sys=0.01, real=0.06 secs] 
2122.535: [GC [PSYoungGen: 316578K->16127K(325120K)] 718511K->423335K(1024192K), 0.0453960 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2123.002: [GC [PSYoungGen: 317183K->22225K(323456K)] 724391K->435083K(1022528K), 0.0656610 secs] [Times: user=0.14 sys=0.00, real=0.07 secs] 
2123.424: [GC [PSYoungGen: 322065K->17925K(324672K)] 734923K->438520K(1023744K), 0.0782820 secs] [Times: user=0.13 sys=0.01, real=0.07 secs] 
2123.856: [GC [PSYoungGen: 317765K->15229K(325504K)] 738360K->438734K(1024576K), 0.0385590 secs] [Times: user=0.10 sys=0.00, real=0.04 secs] 
2124.227: [GC [PSYoungGen: 316541K->16032K(325312K)] 740046K->447503K(1024384K), 0.0396390 secs] [Times: user=0.13 sys=0.00, real=0.04 secs] 
2124.589: [GC [PSYoungGen: 317344K->17283K(326528K)] 748815K->455485K(1025600K), 0.0388450 secs] [Times: user=0.13 sys=0.00, real=0.04 secs] 
2124.996: [GC [PSYoungGen: 320259K->19356K(325952K)] 758461K->465028K(1025024K), 0.0446350 secs] [Times: user=0.14 sys=0.00, real=0.04 secs] 
2125.375: [GC [PSYoungGen: 322332K->16173K(326656K)] 768004K->469621K(1025728K), 0.0838280 secs] [Times: user=0.13 sys=0.01, real=0.08 secs] 
2126.784: [GC [PSYoungGen: 319661K->14420K(326336K)] 773109K->470034K(1025408K), 0.0515740 secs] [Times: user=0.09 sys=0.00, real=0.05 secs] 
2127.210: [GC [PSYoungGen: 317908K->19283K(326208K)] 773522K->479822K(1025280K), 0.0758980 secs] [Times: user=0.12 sys=0.00, real=0.08 secs] 
2127.665: [GC [PSYoungGen: 322707K->18527K(326464K)] 783246K->488158K(1025536K), 0.0488730 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2128.065: [GC [PSYoungGen: 321951K->20574K(325312K)] 791582K->497299K(1024384K), 0.0632360 secs] [Times: user=0.15 sys=0.00, real=0.06 secs] 
2128.471: [GC [PSYoungGen: 322974K->18938K(325952K)] 799699K->503051K(1025024K), 0.0870910 secs] [Times: user=0.13 sys=0.01, real=0.09 secs] 
2128.946: [GC [PSYoungGen: 321338K->18348K(326464K)] 805451K->506442K(1025536K), 0.0556520 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2129.294: [GC [PSYoungGen: 321452K->19334K(326144K)] 809546K->515684K(1025216K), 0.0677840 secs] [Times: user=0.15 sys=0.01, real=0.07 secs] 
2129.722: [GC [PSYoungGen: 322438K->18359K(326848K)] 818788K->522837K(1025920K), 0.0555010 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
2130.140: [GC [PSYoungGen: 322151K->11069K(314880K)] 826629K->521496K(1013952K), 0.0311220 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
2130.613: [GC [PSYoungGen: 314877K->18298K(326400K)] 825304K->534251K(1025472K), 0.0539090 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2131.023: [GC [PSYoungGen: 321338K->19536K(326144K)] 837291K->542276K(1025216K), 0.0503530 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2131.424: [GC [PSYoungGen: 322576K->14623K(326208K)] 845316K->545074K(1025280K), 0.0730820 secs] [Times: user=0.13 sys=0.00, real=0.08 secs] 
2131.872: [GC [PSYoungGen: 317535K->16166K(326208K)] 847986K->551954K(1025280K), 0.0561590 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2132.291: [GC [PSYoungGen: 319078K->12206K(325952K)] 854866K->553547K(1025024K), 0.0431100 secs] [Times: user=0.11 sys=0.00, real=0.04 secs] 
2132.682: [GC [PSYoungGen: 315246K->17892K(326272K)] 856587K->566207K(1025344K), 0.0496420 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2133.084: [GC [PSYoungGen: 320932K->17821K(326784K)] 869247K->574258K(1025856K), 0.0499560 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2133.468: [GC [PSYoungGen: 321629K->16734K(326528K)] 878066K->581157K(1025600K), 0.0537610 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2133.987: [GC [PSYoungGen: 320542K->16153K(327680K)] 884965K->585955K(1026752K), 0.0612280 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2134.402: [GC [PSYoungGen: 321625K->18726K(327296K)] 891427K->592158K(1026368K), 0.0420450 secs] [Times: user=0.13 sys=0.00, real=0.04 secs] 
2134.875: [GC [PSYoungGen: 324198K->17897K(327680K)] 897630K->599872K(1026752K), 0.0629190 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2135.311: [GC [PSYoungGen: 323561K->16466K(327488K)] 905536K->607686K(1026560K), 0.0590790 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
2135.639: [GC [PSYoungGen: 322130K->20613K(326336K)] 913350K->616742K(1025408K), 0.0644640 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2136.052: [GC [PSYoungGen: 325445K->17748K(327168K)] 921574K->621861K(1026240K), 0.0755270 secs] [Times: user=0.14 sys=0.01, real=0.08 secs] 
2136.477: [GC [PSYoungGen: 322580K->19499K(326912K)] 926693K->628847K(1025984K), 0.0631180 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
2136.862: [GC [PSYoungGen: 324459K->15456K(327232K)] 933807K->633158K(1026304K), 0.0472070 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2137.263: [GC [PSYoungGen: 320416K->14771K(327296K)] 938118K->637895K(1026368K), 0.0556080 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2137.650: [GC [PSYoungGen: 319859K->16264K(327296K)] 942983K->645965K(1026368K), 0.0593420 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2138.047: [GC [PSYoungGen: 321352K->17349K(328064K)] 951053K->652290K(1027136K), 0.0362410 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2138.439: [GC [PSYoungGen: 323589K->15783K(327680K)] 958530K->658933K(1026752K), 0.0679480 secs] [Times: user=0.13 sys=0.00, real=0.07 secs] 
2138.865: [GC [PSYoungGen: 322023K->15252K(328384K)] 965173K->663686K(1027456K), 0.0582980 secs] [Times: user=0.11 sys=0.00, real=0.06 secs] 
2139.259: [GC [PSYoungGen: 322388K->16953K(328256K)] 970822K->669881K(1027328K), 0.0472840 secs] [Times: user=0.12 sys=0.00, real=0.05 secs] 
2139.682: [GC [PSYoungGen: 324089K->16167K(329024K)] 977017K->676209K(1028096K), 0.0629670 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2140.088: [GC [PSYoungGen: 324455K->17237K(328768K)] 984497K->681661K(1027840K), 0.0718560 secs] [Times: user=0.13 sys=0.00, real=0.07 secs] 
2140.601: [GC [PSYoungGen: 325525K->17231K(329408K)] 989949K->689232K(1028480K), 0.0486860 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2141.062: [GC [PSYoungGen: 326351K->18197K(329216K)] 998352K->695043K(1028288K), 0.0545290 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
2141.502: [GC [PSYoungGen: 327317K->18279K(328960K)] 1004163K->701639K(1028032K), 0.0629930 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
2141.945: [GC [PSYoungGen: 326951K->18633K(327360K)] 1010311K->709566K(1026432K), 0.0621510 secs] [Times: user=0.14 sys=0.01, real=0.07 secs] 
2142.007: [Full GC [PSYoungGen: 18633K->0K(327360K)] [PSOldGen: 690933K->354632K(699072K)] 709566K->354632K(1026432K) [PSPermGen: 91539K->91539K(262144K)], 1.7389980 secs] [Times: user=1.74 sys=0.00, real=1.73 secs] 
2144.148: [GC [PSYoungGen: 308672K->20659K(324736K)] 663304K->378301K(1023808K), 0.0513970 secs] [Times: user=0.12 sys=0.00, real=0.05 secs] 
2144.552: [GC [PSYoungGen: 324723K->15193K(326784K)] 682365K->384062K(1025856K), 0.0506600 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2144.946: [GC [PSYoungGen: 319257K->15620K(326976K)] 688126K->387446K(1026048K), 0.0476450 secs] [Times: user=0.11 sys=0.00, real=0.05 secs] 
2145.406: [GC [PSYoungGen: 319940K->21214K(325568K)] 691766K->398914K(1024640K), 0.0895530 secs] [Times: user=0.13 sys=0.00, real=0.09 secs] 
2145.770: [GC [PSYoungGen: 325534K->16423K(326400K)] 703234K->399593K(1025472K), 0.0540510 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2146.211: [GC [PSYoungGen: 319399K->17781K(326080K)] 702569K->404289K(1025152K), 0.0437350 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2146.576: [GC [PSYoungGen: 320757K->22582K(319360K)] 707265K->415734K(1018432K), 0.0431490 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2146.982: [GC [PSYoungGen: 319350K->15742K(323136K)] 712502K->419473K(1022208K), 0.0935080 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2147.389: [GC [PSYoungGen: 312510K->18488K(324096K)] 716241K->427318K(1023168K), 0.0565130 secs] [Times: user=0.12 sys=0.00, real=0.05 secs] 
2147.767: [GC [PSYoungGen: 316408K->17853K(323328K)] 725238K->432808K(1022400K), 0.0540870 secs] [Times: user=0.13 sys=0.01, real=0.06 secs] 
2148.161: [GC [PSYoungGen: 315765K->17200K(325120K)] 730720K->438098K(1024192K), 0.0509730 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2148.574: [GC [PSYoungGen: 317488K->13711K(324672K)] 738386K->440545K(1023744K), 0.0722770 secs] [Times: user=0.15 sys=0.01, real=0.07 secs] 
2149.002: [GC [PSYoungGen: 313999K->19691K(324928K)] 740833K->450491K(1024000K), 0.0680190 secs] [Times: user=0.12 sys=0.00, real=0.07 secs] 
2149.495: [GC [PSYoungGen: 320043K->18068K(324928K)] 750843K->457731K(1024000K), 0.0394070 secs] [Times: user=0.15 sys=0.00, real=0.04 secs] 
2150.036: [GC [PSYoungGen: 318420K->18267K(326080K)] 758083K->463868K(1025152K), 0.0604050 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2150.493: [GC [PSYoungGen: 320411K->14536K(325568K)] 766012K->464089K(1024640K), 0.0578610 secs] [Times: user=0.10 sys=0.00, real=0.06 secs] 
2150.914: [GC [PSYoungGen: 316680K->18398K(326336K)] 766233K->472373K(1025408K), 0.0458660 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2151.334: [GC [PSYoungGen: 321246K->16673K(326016K)] 775221K->481841K(1025088K), 0.0599230 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
2151.740: [GC [PSYoungGen: 319521K->17082K(327104K)] 784689K->486930K(1026176K), 0.0827820 secs] [Times: user=0.13 sys=0.00, real=0.08 secs] 
2152.159: [GC [PSYoungGen: 321338K->15796K(326656K)] 791186K->491764K(1025728K), 0.0477510 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2152.584: [GC [PSYoungGen: 320052K->15598K(327424K)] 796020K->499035K(1026496K), 0.0675780 secs] [Times: user=0.14 sys=0.01, real=0.07 secs] 
2153.024: [GC [PSYoungGen: 320750K->17345K(327232K)] 804187K->505789K(1026304K), 0.0572700 secs] [Times: user=0.13 sys=0.01, real=0.06 secs] 
2153.401: [GC [PSYoungGen: 322497K->19921K(326720K)] 810941K->513715K(1025792K), 0.0493470 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2153.810: [GC [PSYoungGen: 325001K->18531K(327296K)] 818795K->520304K(1026368K), 0.0694760 secs] [Times: user=0.13 sys=0.01, real=0.07 secs] 
2154.261: [GC [PSYoungGen: 323619K->22001K(324992K)] 825392K->528496K(1024064K), 0.0406800 secs] [Times: user=0.13 sys=0.00, real=0.04 secs] 
2154.713: [GC [PSYoungGen: 324913K->11387K(314304K)] 831408K->524592K(1013376K), 0.0477900 secs] [Times: user=0.10 sys=0.00, real=0.05 secs] 
2155.056: [GC [PSYoungGen: 314299K->20361K(324736K)] 827504K->536920K(1023808K), 0.0485390 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2155.548: [GC [PSYoungGen: 321225K->13352K(314240K)] 837784K->537986K(1013312K), 0.0681710 secs] [Times: user=0.12 sys=0.01, real=0.07 secs] 
2156.080: [GC [PSYoungGen: 314216K->16170K(325632K)] 838850K->547206K(1024704K), 0.0632300 secs] [Times: user=0.12 sys=0.01, real=0.06 secs] 
2156.466: [GC [PSYoungGen: 317354K->19914K(325056K)] 848390K->557301K(1024128K), 0.0584670 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
2156.977: [GC [PSYoungGen: 321098K->9977K(324096K)] 858485K->553601K(1023168K), 0.0633500 secs] [Times: user=0.10 sys=0.00, real=0.07 secs] 
2157.382: [GC [PSYoungGen: 309817K->18592K(324672K)] 853441K->564998K(1023744K), 0.0605720 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2157.789: [GC [PSYoungGen: 318432K->19859K(324160K)] 864838K->577487K(1023232K), 0.0645880 secs] [Times: user=0.15 sys=0.00, real=0.07 secs] 
2158.189: [GC [PSYoungGen: 319315K->18232K(324480K)] 876943K->584871K(1023552K), 0.0778490 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
2158.570: [GC [PSYoungGen: 317688K->14682K(325120K)] 884327K->588774K(1024192K), 0.0444200 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2158.979: [GC [PSYoungGen: 315162K->17657K(324864K)] 889254K->596715K(1023936K), 0.0454820 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2159.470: [GC [PSYoungGen: 318137K->18556K(325760K)] 897195K->603767K(1024832K), 0.0497760 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2159.912: [GC [PSYoungGen: 320444K->16583K(325632K)] 905655K->607316K(1024704K), 0.0585610 secs] [Times: user=0.12 sys=0.00, real=0.06 secs] 
2160.340: [GC [PSYoungGen: 318471K->16800K(326848K)] 909204K->614966K(1025920K), 0.0561830 secs] [Times: user=0.13 sys=0.01, real=0.05 secs] 
2160.792: [GC [PSYoungGen: 320416K->16975K(326272K)] 918582K->620939K(1025344K), 0.0596720 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2161.207: [GC [PSYoungGen: 320591K->19142K(326848K)] 924555K->631218K(1025920K), 0.0450570 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
2161.586: [GC [PSYoungGen: 323846K->16957K(327104K)] 935922K->636675K(1026176K), 0.0522490 secs] [Times: user=0.15 sys=0.00, real=0.05 secs] 
2162.048: [GC [PSYoungGen: 321661K->19315K(327040K)] 941379K->644552K(1026112K), 0.0970430 secs] [Times: user=0.24 sys=0.00, real=0.10 secs] 
2162.472: [GC [PSYoungGen: 324403K->15371K(327296K)] 949640K->647566K(1026368K), 0.0442280 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2162.865: [GC [PSYoungGen: 320459K->14202K(327360K)] 952654K->651757K(1026432K), 0.0441600 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2163.266: [GC [PSYoungGen: 319418K->18264K(327360K)] 956973K->660525K(1026432K), 0.0524360 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
2163.699: [GC [PSYoungGen: 323480K->15124K(327552K)] 965741K->667551K(1026624K), 0.0831910 secs] [Times: user=0.13 sys=0.01, real=0.09 secs] 
2164.188: [GC [PSYoungGen: 320532K->20353K(325824K)] 972959K->679428K(1024896K), 0.0783070 secs] [Times: user=0.14 sys=0.02, real=0.08 secs] 
2164.593: [GC [PSYoungGen: 325761K->12753K(326272K)] 984836K->677198K(1025344K), 0.0543360 secs] [Times: user=0.10 sys=0.00, real=0.05 secs] 
2165.053: [GC [PSYoungGen: 316305K->14376K(326528K)] 980750K->680898K(1025600K), 0.0830170 secs] [Times: user=0.11 sys=0.00, real=0.08 secs] 
